Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instance245_m=2_n=15_l=15_c=5_s=1;14,0;1,0;21,0;10,0;0;-441,0;269,0;0,0;0
instance246_m=2_n=15_l=15_c=5_s=2;14,0;1,0;21,0;10,0;0;-441,0;269,0;0,0;0
instance247_m=2_n=15_l=15_c=5_s=0;14,0;1,0;24,0;10,0;0;-444,0;266,0;0,0;0
instance248_m=2_n=15_l=15_c=5_s=1;14,0;1,0;24,0;10,0;0;-444,0;266,0;0,0;0
instance249_m=2_n=15_l=15_c=5_s=2;14,0;1,0;24,0;10,0;0;-444,0;266,0;0,0;0
instance250_m=2_n=15_l=15_c=5_s=0;14,0;1,0;26,0;10,0;0;-446,0;264,0;0,0;0
instance251_m=2_n=15_l=15_c=5_s=1;14,0;1,0;26,0;10,0;0;-446,0;264,0;0,0;0
instance252_m=2_n=15_l=15_c=5_s=2;14,0;1,0;26,0;10,0;0;-446,0;264,0;0,0;0
instance253_m=2_n=15_l=15_c=5_s=0;14,0;1,0;25,0;11,0;0;-445,0;255,0;0,0;0
instance254_m=2_n=15_l=15_c=5_s=1;14,0;1,0;25,0;11,0;0;-445,0;255,0;0,0;0
instance255_m=2_n=15_l=15_c=5_s=2;14,0;1,0;25,0;11,0;0;-445,0;255,0;0,0;0
instance256_m=2_n=15_l=15_c=5_s=0;14,0;1,0;20,0;10,0;0;-440,0;270,0;0,0;0
instance257_m=2_n=15_l=15_c=5_s=1;14,0;1,0;20,0;10,0;0;-440,0;270,0;0,0;0
instance258_m=2_n=15_l=15_c=5_s=2;14,0;1,0;20,0;10,0;0;-440,0;270,0;0,0;0
instance259_m=2_n=15_l=15_c=5_s=0;14,0;1,0;19,0;11,0;0;-439,0;261,0;0,0;0
instance260_m=2_n=15_l=15_c=5_s=1;14,0;1,0;19,0;11,0;0;-439,0;261,0;0,0;0
instance261_m=2_n=15_l=15_c=5_s=2;14,0;1,0;19,0;11,0;0;-439,0;261,0;0,0;0
instance262_m=2_n=15_l=15_c=5_s=0;14,0;1,0;20,0;9,0;0;-440,0;280,0;0,0;0
instance263_m=2_n=15_l=15_c=5_s=1;14,0;1,0;20,0;9,0;0;-440,0;280,0;0,0;0
instance264_m=2_n=15_l=15_c=5_s=2;14,0;1,0;20,0;9,0;0;-440,0;280,0;0,0;0
instance265_m=2_n=15_l=15_c=5_s=0;14,0;1,0;19,0;10,0;0;-439,0;271,0;0,0;0
instance266_m=2_n=15_l=15_c=5_s=1;14,0;1,0;19,0;10,0;0;-439,0;271,0;0,0;0
instance267_m=2_n=15_l=15_c=5_s=2;14,0;1,0;19,0;10,0;0;-439,0;271,0;0,0;0
instance268_m=2_n=15_l=15_c=5_s=0;14,0;1,0;20,0;10,0;0;-440,0;270,0;0,0;0
instance269_m=2_n=15_l=15_c=5_s=1;14,0;1,0;20,0;10,0;0;-440,0;270,0;0,0;0
instance270_m=2_n=15_l=15_c=5_s=2;14,0;1,0;20,0;10,0;0;-440,0;270,0;0,0;0
instance271_m=2_n=15_l=15_c=10_s=0;14,0;1,0;7,0;5,0;0;-427,0;333,0;0,0;0
instance272_m=2_n=15_l=15_c=10_s=1;14,0;1,0;7,0;5,0;0;-427,0;333,0;0,0;0
instance273_m=2_n=15_l=15_c=10_s=2;14,0;1,0;7,0;5,0;0;-427,0;333,0;0,0;0
instance274_m=2_n=15_l=15_c=10_s=0;14,0;1,0;7,0;4,0;0;-427,0;343,0;0,0;0
instance275_m=2_n=15_l=15_c=10_s=1;14,0;1,0;7,0;4,0;0;-427,0;343,0;0,0;0
instance276_m=2_n=15_l=15_c=10_s=2;14,0;1,0;7,0;4,0;0;-427,0;343,0;0,0;0
instance277_m=2_n=15_l=15_c=10_s=0;14,0;1,0;6,0;4,0;0;-426,0;344,0;0,0;0
instance278_m=2_n=15_l=15_c=10_s=1;14,0;1,0;6,0;4,0;0;-426,0;344,0;0,0;0
instance279_m=2_n=15_l=15_c=10_s=2;14,0;1,0;6,0;4,0;0;-426,0;344,0;0,0;0
instance280_m=2_n=15_l=15_c=10_s=0;14,0;1,0;6,0;5,0;0;-426,0;334,0;0,0;0
instance281_m=2_n=15_l=15_c=10_s=1;14,0;1,0;6,0;5,0;0;-426,0;334,0;0,0;0
instance282_m=2_n=15_l=15_c=10_s=2;14,0;1,0;6,0;5,0;0;-426,0;334,0;0,0;0
instance283_m=2_n=15_l=15_c=10_s=0;14,0;1,0;9,0;4,0;0;-429,0;341,0;0,0;0
instance284_m=2_n=15_l=15_c=10_s=1;14,0;1,0;9,0;4,0;0;-429,0;341,0;0,0;0
instance285_m=2_n=15_l=15_c=10_s=2;14,0;1,0;9,0;4,0;0;-429,0;341,0;0,0;0
instance286_m=2_n=15_l=15_c=10_s=0;14,0;1,0;6,0;5,0;0;-426,0;334,0;0,0;0
instance287_m=2_n=15_l=15_c=10_s=1;14,0;1,0;6,0;5,0;0;-426,0;334,0;0,0;0
instance288_m=2_n=15_l=15_c=10_s=2;14,0;1,0;6,0;5,0;0;-426,0;334,0;0,0;0
instance289_m=2_n=15_l=15_c=10_s=0;14,0;1,0;7,0;5,0;0;-427,0;333,0;0,0;0
instance290_m=2_n=15_l=15_c=10_s=1;14,0;1,0;7,0;5,0;0;-427,0;333,0;0,0;0
instance291_m=2_n=15_l=15_c=10_s=2;14,0;1,0;7,0;5,0;0;-427,0;333,0;0,0;0
instance292_m=2_n=15_l=15_c=10_s=0;14,0;1,0;8,0;6,0;0;-428,0;322,0;0,0;0
instance293_m=2_n=15_l=15_c=10_s=1;14,0;1,0;8,0;6,0;0;-428,0;322,0;0,0;0
instance294_m=2_n=15_l=15_c=10_s=2;14,0;1,0;8,0;6,0;0;-428,0;322,0;0,0;0
instance295_m=2_n=15_l=15_c=10_s=0;14,0;1,0;5,0;4,0;0;-425,0;345,0;0,0;0
instance296_m=2_n=15_l=15_c=10_s=1;14,0;1,0;5,0;4,0;0;-425,0;345,0;0,0;0
instance297_m=2_n=15_l=15_c=10_s=2;14,0;1,0;5,0;4,0;0;-425,0;345,0;0,0;0
instance298_m=2_n=15_l=15_c=10_s=0;14,0;1,0;3,0;3,0;0;-423,0;357,0;0,0;0
instance299_m=2_n=15_l=15_c=10_s=1;14,0;1,0;3,0;3,0;0;-423,0;357,0;0,0;0
instance300_m=2_n=15_l=15_c=10_s=2;14,0;1,0;3,0;3,0;0;-423,0;357,0;0,0;0
instance301_m=2_n=15_l=15_c=10_s=0;14,0;1,0;12,0;9,0;0;-432,0;288,0;0,0;0
instance302_m=2_n=15_l=15_c=10_s=1;14,0;1,0;12,0;9,0;0;-432,0;288,0;0,0;0
instance303_m=2_n=15_l=15_c=10_s=2;14,0;1,0;12,0;9,0;0;-432,0;288,0;0,0;0
instance304_m=2_n=15_l=15_c=10_s=0;14,0;1,0;11,0;7,0;0;-431,0;309,0;0,0;0
instance305_m=2_n=15_l=15_c=10_s=1;14,0;1,0;11,0;7,0;0;-431,0;309,0;0,0;0
instance306_m=2_n=15_l=15_c=10_s=2;14,0;1,0;11,0;7,0;0;-431,0;309,0;0,0;0
instance307_m=2_n=15_l=15_c=10_s=0;14,0;1,0;11,0;8,0;0;-431,0;299,0;0,0;0
instance308_m=2_n=15_l=15_c=10_s=1;14,0;1,0;11,0;8,0;0;-431,0;299,0;0,0;0
instance309_m=2_n=15_l=15_c=10_s=2;14,0;1,0;11,0;8,0;0;-431,0;299,0;0,0;0
instance310_m=2_n=15_l=15_c=10_s=0;14,0;1,0;13,0;8,0;0;-433,0;297,0;0,0;0
instance311_m=2_n=15_l=15_c=10_s=1;14,0;1,0;13,0;8,0;0;-433,0;297,0;0,0;0
instance312_m=2_n=15_l=15_c=10_s=2;14,0;1,0;13,0;8,0;0;-433,0;297,0;0,0;0
instance313_m=2_n=15_l=15_c=10_s=0;14,0;1,0;10,0;6,0;0;-430,0;320,0;0,0;0
instance314_m=2_n=15_l=15_c=10_s=1;14,0;1,0;10,0;6,0;0;-430,0;320,0;0,0;0
instance315_m=2_n=15_l=15_c=10_s=2;14,0;1,0;10,0;6,0;0;-430,0;320,0;0,0;0
instance316_m=2_n=15_l=15_c=10_s=0;14,0;1,0;13,0;7,0;0;-433,0;307,0;0,0;0
instance317_m=2_n=15_l=15_c=10_s=1;14,0;1,0;13,0;7,0;0;-433,0;307,0;0,0;0
instance318_m=2_n=15_l=15_c=10_s=2;14,0;1,0;13,0;7,0;0;-433,0;307,0;0,0;0
instance319_m=2_n=15_l=15_c=10_s=0;14,0;1,0;13,0;8,0;0;-433,0;297,0;0,0;0
instance320_m=2_n=15_l=15_c=10_s=1;14,0;1,0;13,0;8,0;0;-433,0;297,0;0,0;0
instance321_m=2_n=15_l=15_c=10_s=2;14,0;1,0;13,0;8,0;0;-433,0;297,0;0,0;0
instance322_m=2_n=15_l=15_c=10_s=0;14,0;1,0;11,0;6,0;0;-431,0;319,0;0,0;0
instance323_m=2_n=15_l=15_c=10_s=1;14,0;1,0;11,0;6,0;0;-431,0;319,0;0,0;0
instance324_m=2_n=15_l=15_c=10_s=2;14,0;1,0;11,0;6,0;0;-431,0;319,0;0,0;0
instance325_m=2_n=15_l=15_c=10_s=0;14,0;1,0;12,0;8,0;0;-432,0;298,0;0,0;0
instance326_m=2_n=15_l=15_c=10_s=1;14,0;1,0;12,0;8,0;0;-432,0;298,0;0,0;0
instance327_m=2_n=15_l=15_c=10_s=2;14,0;1,0;12,0;8,0;0;-432,0;298,0;0,0;0
instance328_m=2_n=15_l=15_c=10_s=0;14,0;1,0;9,0;5,0;0;-429,0;331,0;0,0;0
instance329_m=2_n=15_l=15_c=10_s=1;14,0;1,0;9,0;5,0;0;-429,0;331,0;0,0;0
instance330_m=2_n=15_l=15_c=10_s=2;14,0;1,0;9,0;5,0;0;-429,0;331,0;0,0;0
instance331_m=2_n=15_l=15_c=10_s=0;14,0;1,0;24,0;11,0;0;-444,0;256,0;0,0;0
instance332_m=2_n=15_l=15_c=10_s=1;14,0;1,0;24,0;11,0;0;-444,0;256,0;0,0;0
instance333_m=2_n=15_l=15_c=10_s=2;14,0;1,0;24,0;11,0;0;-444,0;256,0;0,0;0
instance334_m=2_n=15_l=15_c=10_s=0;14,0;1,0;23,0;11,0;0;-443,0;257,0;0,0;0
instance335_m=2_n=15_l=15_c=10_s=1;14,0;1,0;23,0;11,0;0;-443,0;257,0;0,0;0
instance336_m=2_n=15_l=15_c=10_s=2;14,0;1,0;23,0;11,0;0;-443,0;257,0;0,0;0
instance337_m=2_n=15_l=15_c=10_s=0;14,0;1,0;26,0;11,0;0;-446,0;254,0;0,0;0
instance338_m=2_n=15_l=15_c=10_s=1;14,0;1,0;26,0;11,0;0;-446,0;254,0;0,0;0
instance339_m=2_n=15_l=15_c=10_s=2;14,0;1,0;26,0;11,0;0;-446,0;254,0;0,0;0
instance340_m=2_n=15_l=15_c=10_s=0;14,0;1,0;21,0;10,0;0;-441,0;269,0;0,0;0
instance341_m=2_n=15_l=15_c=10_s=1;14,0;1,0;21,0;10,0;0;-441,0;269,0;0,0;0
instance342_m=2_n=15_l=15_c=10_s=2;14,0;1,0;21,0;10,0;0;-441,0;269,0;0,0;0
instance343_m=2_n=15_l=15_c=10_s=0;14,0;1,0;29,0;12,0;0;-449,0;241,0;0,0;0
instance344_m=2_n=15_l=15_c=10_s=1;14,0;1,0;29,0;12,0;0;-449,0;241,0;0,0;0
instance345_m=2_n=15_l=15_c=10_s=2;14,0;1,0;29,0;12,0;0;-449,0;241,0;0,0;0
instance346_m=2_n=15_l=15_c=10_s=0;14,0;1,0;23,0;10,0;0;-443,0;267,0;0,0;0
instance347_m=2_n=15_l=15_c=10_s=1;14,0;1,0;23,0;10,0;0;-443,0;267,0;0,0;0
instance348_m=2_n=15_l=15_c=10_s=2;14,0;1,0;23,0;10,0;0;-443,0;267,0;0,0;0
instance349_m=2_n=15_l=15_c=10_s=0;14,0;1,0;30,0;11,0;0;-450,0;250,0;0,0;0
instance350_m=2_n=15_l=15_c=10_s=1;14,0;1,0;30,0;11,0;0;-450,0;250,0;0,0;0
instance351_m=2_n=15_l=15_c=10_s=2;14,0;1,0;30,0;11,0;0;-450,0;250,0;0,0;0
instance352_m=2_n=15_l=15_c=10_s=0;14,0;1,0;24,0;11,0;0;-444,0;256,0;0,0;0
instance353_m=2_n=15_l=15_c=10_s=1;14,0;1,0;24,0;11,0;0;-444,0;256,0;0,0;0
instance354_m=2_n=15_l=15_c=10_s=2;14,0;1,0;24,0;11,0;0;-444,0;256,0;0,0;0
instance355_m=2_n=15_l=15_c=10_s=0;14,0;1,0;20,0;10,0;0;-440,0;270,0;0,0;0
instance356_m=2_n=15_l=15_c=10_s=1;14,0;1,0;20,0;10,0;0;-440,0;270,0;0,0;0
instance357_m=2_n=15_l=15_c=10_s=2;14,0;1,0;20,0;10,0;0;-440,0;270,0;0,0;0
instance358_m=2_n=15_l=15_c=10_s=0;14,0;1,0;25,0;10,0;0;-445,0;265,0;0,0;0
instance359_m=2_n=15_l=15_c=10_s=1;14,0;1,0;25,0;10,0;0;-445,0;265,0;0,0;0
instance360_m=2_n=15_l=15_c=10_s=2;14,0;1,0;25,0;10,0;0;-445,0;265,0;0,0;0
instance361_m=2_n=15_l=20_c=8_s=0;14,0;1,0;19,0;10,0;0;-439,0;271,0;0,0;0
instance362_m=2_n=15_l=20_c=8_s=1;14,0;1,0;19,0;10,0;0;-439,0;271,0;0,0;0
instance363_m=2_n=15_l=20_c=8_s=2;14,0;1,0;19,0;10,0;0;-439,0;271,0;0,0;0
instance364_m=2_n=15_l=20_c=8_s=0;14,0;1,0;18,0;10,0;0;-438,0;272,0;0,0;0
instance365_m=2_n=15_l=20_c=8_s=1;14,0;1,0;18,0;10,0;0;-438,0;272,0;0,0;0
instance366_m=2_n=15_l=20_c=8_s=2;14,0;1,0;18,0;10,0;0;-438,0;272,0;0,0;0
instance367_m=2_n=15_l=20_c=8_s=0;14,0;1,0;25,0;10,0;0;-445,0;265,0;0,0;0
instance368_m=2_n=15_l=20_c=8_s=1;14,0;1,0;25,0;10,0;0;-445,0;265,0;0,0;0
instance369_m=2_n=15_l=20_c=8_s=2;14,0;1,0;25,0;10,0;0;-445,0;265,0;0,0;0
instance370_m=2_n=15_l=20_c=8_s=0;14,0;1,0;19,0;9,0;0;-439,0;281,0;0,0;0
instance371_m=2_n=15_l=20_c=8_s=1;14,0;1,0;19,0;9,0;0;-439,0;281,0;0,0;0
instance372_m=2_n=15_l=20_c=8_s=2;14,0;1,0;19,0;9,0;0;-439,0;281,0;0,0;0
instance373_m=2_n=15_l=20_c=8_s=0;14,0;1,0;17,0;9,0;0;-437,0;283,0;0,0;0
instance374_m=2_n=15_l=20_c=8_s=1;14,0;1,0;17,0;9,0;0;-437,0;283,0;0,0;0
instance375_m=2_n=15_l=20_c=8_s=2;14,0;1,0;17,0;9,0;0;-437,0;283,0;0,0;0
instance376_m=2_n=15_l=20_c=8_s=0;14,0;1,0;24,0;10,0;0;-444,0;266,0;0,0;0
instance377_m=2_n=15_l=20_c=8_s=1;14,0;1,0;24,0;10,0;0;-444,0;266,0;0,0;0
instance378_m=2_n=15_l=20_c=8_s=2;14,0;1,0;24,0;10,0;0;-444,0;266,0;0,0;0
instance379_m=2_n=15_l=20_c=8_s=0;14,0;1,0;23,0;10,0;0;-443,0;267,0;0,0;0
instance380_m=2_n=15_l=20_c=8_s=1;14,0;1,0;23,0;10,0;0;-443,0;267,0;0,0;0
instance381_m=2_n=15_l=20_c=8_s=2;14,0;1,0;23,0;10,0;0;-443,0;267,0;0,0;0
instance382_m=2_n=15_l=20_c=8_s=0;14,0;1,0;25,0;10,0;0;-445,0;265,0;0,0;0
instance383_m=2_n=15_l=20_c=8_s=1;14,0;1,0;25,0;10,0;0;-445,0;265,0;0,0;0
instance384_m=2_n=15_l=20_c=8_s=2;14,0;1,0;25,0;10,0;0;-445,0;265,0;0,0;0
instance385_m=2_n=15_l=20_c=8_s=0;14,0;1,0;25,0;11,0;0;-445,0;255,0;0,0;0
instance386_m=2_n=15_l=20_c=8_s=1;14,0;1,0;25,0;11,0;0;-445,0;255,0;0,0;0
instance387_m=2_n=15_l=20_c=8_s=2;14,0;1,0;25,0;11,0;0;-445,0;255,0;0,0;0
instance388_m=2_n=15_l=20_c=8_s=0;14,0;1,0;19,0;9,0;0;-439,0;281,0;0,0;0
instance389_m=2_n=15_l=20_c=8_s=1;14,0;1,0;19,0;9,0;0;-439,0;281,0;0,0;0
instance390_m=2_n=15_l=20_c=8_s=2;14,0;1,0;19,0;9,0;0;-439,0;281,0;0,0;0
instance391_m=2_n=15_l=20_c=12_s=0;14,0;1,0;10,0;5,0;0;-430,0;330,0;0,0;0
instance392_m=2_n=15_l=20_c=12_s=1;14,0;1,0;10,0;5,0;0;-430,0;330,0;0,0;0
instance393_m=2_n=15_l=20_c=12_s=2;14,0;1,0;10,0;5,0;0;-430,0;330,0;0,0;0
instance394_m=2_n=15_l=20_c=12_s=0;14,0;1,0;9,0;5,0;0;-429,0;331,0;0,0;0
instance395_m=2_n=15_l=20_c=12_s=1;14,0;1,0;9,0;5,0;0;-429,0;331,0;0,0;0
instance396_m=2_n=15_l=20_c=12_s=2;14,0;1,0;9,0;5,0;0;-429,0;331,0;0,0;0
instance397_m=2_n=15_l=20_c=12_s=0;14,0;1,0;10,0;6,0;0;-430,0;320,0;0,0;0
instance398_m=2_n=15_l=20_c=12_s=1;14,0;1,0;10,0;6,0;0;-430,0;320,0;0,0;0
instance399_m=2_n=15_l=20_c=12_s=2;14,0;1,0;10,0;6,0;0;-430,0;320,0;0,0;0
instance400_m=2_n=15_l=20_c=12_s=0;14,0;1,0;8,0;5,0;0;-428,0;332,0;0,0;0
instance401_m=2_n=15_l=20_c=12_s=1;14,0;1,0;8,0;5,0;0;-428,0;332,0;0,0;0
instance402_m=2_n=15_l=20_c=12_s=2;14,0;1,0;8,0;5,0;0;-428,0;332,0;0,0;0
instance403_m=2_n=15_l=20_c=12_s=0;14,0;1,0;10,0;6,0;0;-430,0;320,0;0,0;0
instance404_m=2_n=15_l=20_c=12_s=1;14,0;1,0;10,0;6,0;0;-430,0;320,0;0,0;0
instance405_m=2_n=15_l=20_c=12_s=2;14,0;1,0;10,0;6,0;0;-430,0;320,0;0,0;0
instance406_m=2_n=15_l=20_c=12_s=0;14,0;1,0;9,0;5,0;0;-429,0;331,0;0,0;0
instance407_m=2_n=15_l=20_c=12_s=1;14,0;1,0;9,0;5,0;0;-429,0;331,0;0,0;0
instance408_m=2_n=15_l=20_c=12_s=2;14,0;1,0;9,0;5,0;0;-429,0;331,0;0,0;0
instance409_m=2_n=15_l=20_c=12_s=0;14,0;1,0;13,0;7,0;0;-433,0;307,0;0,0;0
instance410_m=2_n=15_l=20_c=12_s=1;14,0;1,0;13,0;7,0;0;-433,0;307,0;0,0;0
instance411_m=2_n=15_l=20_c=12_s=2;14,0;1,0;13,0;7,0;0;-433,0;307,0;0,0;0
instance412_m=2_n=15_l=20_c=12_s=0;14,0;1,0;9,0;3,0;0;-429,0;351,0;0,0;0
instance413_m=2_n=15_l=20_c=12_s=1;14,0;1,0;9,0;3,0;0;-429,0;351,0;0,0;0
instance414_m=2_n=15_l=20_c=12_s=2;14,0;1,0;9,0;3,0;0;-429,0;351,0;0,0;0
instance415_m=2_n=15_l=20_c=12_s=0;14,0;1,0;9,0;4,0;0;-429,0;341,0;0,0;0
instance416_m=2_n=15_l=20_c=12_s=1;14,0;1,0;9,0;4,0;0;-429,0;341,0;0,0;0
instance417_m=2_n=15_l=20_c=12_s=2;14,0;1,0;9,0;4,0;0;-429,0;341,0;0,0;0
instance418_m=2_n=15_l=20_c=12_s=0;14,0;1,0;14,0;7,0;0;-434,0;306,0;0,0;0
instance419_m=2_n=15_l=20_c=12_s=1;14,0;1,0;14,0;7,0;0;-434,0;306,0;0,0;0
instance420_m=2_n=15_l=20_c=12_s=2;14,0;1,0;14,0;7,0;0;-434,0;306,0;0,0;0
instance421_m=2_n=15_l=20_c=15_s=0;14,0;1,0;2,0;2,0;0;-422,0;368,0;0,0;0
instance422_m=2_n=15_l=20_c=15_s=1;14,0;1,0;2,0;2,0;0;-422,0;368,0;0,0;0
instance423_m=2_n=15_l=20_c=15_s=2;14,0;1,0;2,0;2,0;0;-422,0;368,0;0,0;0
instance424_m=2_n=15_l=20_c=15_s=0;14,0;1,0;3,0;2,0;0;-423,0;367,0;0,0;0
instance425_m=2_n=15_l=20_c=15_s=1;14,0;1,0;3,0;2,0;0;-423,0;367,0;0,0;0
instance426_m=2_n=15_l=20_c=15_s=2;14,0;1,0;3,0;2,0;0;-423,0;367,0;0,0;0
instance427_m=2_n=15_l=20_c=15_s=0;14,0;1,0;3,0;2,0;0;-423,0;367,0;0,0;0
instance428_m=2_n=15_l=20_c=15_s=1;14,0;1,0;3,0;2,0;0;-423,0;367,0;0,0;0
instance429_m=2_n=15_l=20_c=15_s=2;14,0;1,0;3,0;2,0;0;-423,0;367,0;0,0;0
instance430_m=2_n=15_l=20_c=15_s=0;14,0;1,0;2,0;1,0;0;-422,0;378,0;0,0;0
