Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instanceLarge1026_m=7_n=200_l=40_c=20_s=2;200,0;0,0;382,7;170,3;-674,7;-382,7;3914,3;32,63;96,2
instanceLarge1027_m=7_n=200_l=40_c=20_s=0;200,0;0,0;378,7;170,2;-671,5;-378,7;3919,3;32,6921;96,7
instanceLarge1028_m=7_n=200_l=40_c=20_s=1;192,0;8,0;382,0;164,4;-933,1;-622,0;3494,0;32,4624;92,3
instanceLarge1029_m=7_n=200_l=40_c=20_s=2;200,0;0,0;386,6;170,6;-669,9;-386,6;3907,4;33,4411;96,0
instanceLarge1030_m=7_n=200_l=40_c=20_s=0;197,0;3,0;395,0;169,4;-778,8;-485,0;3731,0;32,5851;95,8
instanceLarge1031_m=7_n=200_l=40_c=20_s=1;200,0;0,0;383,0;168,7;-669,9;-383,0;3930,0;32,6729;95,0
instanceLarge1032_m=7_n=200_l=40_c=20_s=2;200,0;0,0;387,9;172,4;-683,0;-387,9;3888,1;32,6437;97,4
instanceLarge1033_m=7_n=200_l=40_c=20_s=0;200,0;0,0;381,0;171,8;-678,4;-381,0;3901,0;32,6437;96,0
instanceLarge1034_m=7_n=200_l=40_c=20_s=1;192,0;8,0;389,3;166,3;-943,7;-629,3;3467,7;32,4876;95,8
instanceLarge1035_m=7_n=200_l=40_c=20_s=2;200,0;0,0;385,7;170,8;-677,9;-385,7;3906,3;32,6925;95,7
instanceLarge1036_m=7_n=200_l=40_c=20_s=0;200,0;0,0;407,5;173,4;-709,8;-407,5;3858,5;32,5846;97,7
instanceLarge1037_m=7_n=200_l=40_c=20_s=1;200,0;0,0;388,9;171,4;-678,0;-388,9;3897,1;32,6664;96,0
instanceLarge1038_m=7_n=200_l=40_c=20_s=2;200,0;0,0;388,3;172,7;-681,7;-388,3;3884,7;32,6616;97,0
instanceLarge1039_m=7_n=200_l=40_c=20_s=0;200,0;0,0;400,0;172,6;-699,9;-400,0;3874,0;32,6339;97,2
instanceLarge1040_m=7_n=200_l=40_c=20_s=1;200,0;0,0;381,0;170,7;-674,7;-381,0;3912,0;32,6524;95,8
instanceLarge1041_m=7_n=200_l=40_c=20_s=2;200,0;0,0;379,3;171,3;-676,7;-379,3;3907,7;32,6953;94,6
instanceLarge1042_m=7_n=200_l=40_c=20_s=0;200,0;0,0;380,7;170,1;-669,5;-380,7;3918,3;32,5497;95,2
instanceLarge1043_m=7_n=200_l=40_c=20_s=1;195,0;5,0;386,4;169,6;-837,5;-536,4;3617,6;32,5576;96,0
instanceLarge1044_m=7_n=200_l=40_c=20_s=2;200,0;0,0;382,6;169,8;-676,4;-382,6;3919,4;32,6415;97,6
instanceLarge1045_m=7_n=200_l=40_c=20_s=0;199,1;0,9;387,9;169,7;-711,7;-414,9;3861,1;32,6773;95,0
instanceLarge1046_m=7_n=200_l=40_c=20_s=1;195,0;5,0;391,5;169,0;-855,8;-541,5;3618,5;32,551;98,0
instanceLarge1047_m=7_n=200_l=40_c=20_s=2;200,0;0,0;380,2;171,0;-673,5;-380,2;3909,8;32,7138;96,2
instanceLarge1048_m=7_n=200_l=40_c=20_s=0;200,0;0,0;380,1;170,6;-673,5;-380,1;3913,9;32,6328;97,0
instanceLarge1049_m=7_n=200_l=40_c=20_s=1;200,0;0,0;379,2;169,4;-676,5;-379,2;3926,8;32,655;96,1
instanceLarge1050_m=7_n=200_l=40_c=20_s=2;200,0;0,0;382,2;170,2;-674,7;-382,2;3915,8;32,7037;95,2
instanceLarge1051_m=7_n=200_l=40_c=30_s=0;200,0;0,0;555,9;189,3;-910,1;-555,9;3551,1;30,6146;97,2
instanceLarge1052_m=7_n=200_l=40_c=30_s=1;200,0;0,0;544,1;189,2;-901,0;-544,1;3563,9;30,5334;97,0
instanceLarge1053_m=7_n=200_l=40_c=30_s=2;200,0;0,0;561,4;190,5;-918,7;-561,4;3533,6;30,6051;94,4
instanceLarge1054_m=7_n=200_l=40_c=30_s=0;200,0;0,0;547,9;190,4;-902,4;-547,9;3548,1;30,621;96,5
instanceLarge1055_m=7_n=200_l=40_c=30_s=1;191,0;9,0;539,3;181,6;-1183,0;-809,3;3104,7;30,4444;97,2
instanceLarge1056_m=7_n=200_l=40_c=30_s=2;200,0;0,0;550,9;189,5;-903,2;-550,9;3554,1;30,5809;97,6
instanceLarge1057_m=7_n=200_l=40_c=30_s=0;200,0;0,0;542,9;188,4;-902,6;-542,9;3573,1;30,6413;97,5
instanceLarge1058_m=7_n=200_l=40_c=30_s=1;200,0;0,0;546,1;190,1;-904,5;-546,1;3552,9;30,6567;96,2
instanceLarge1059_m=7_n=200_l=40_c=30_s=2;200,0;0,0;549,6;189,1;-899,4;-549,6;3559,4;30,5837;95,9
instanceLarge1060_m=7_n=200_l=40_c=30_s=0;195,0;5,0;553,2;185,1;-1071,6;-703,2;3295,8;30,536;95,2
instanceLarge1061_m=7_n=200_l=40_c=30_s=1;200,0;0,0;544,7;188,9;-903,5;-544,7;3566,3;30,643;95,6
instanceLarge1062_m=7_n=200_l=40_c=30_s=2;200,0;0,0;545,0;189,5;-900,5;-545,0;3560,0;30,6465;96,1
instanceLarge1063_m=7_n=200_l=40_c=30_s=0;200,0;0,0;548,3;190,0;-905,2;-548,3;3551,7;30,5459;95,3
instanceLarge1064_m=7_n=200_l=40_c=30_s=1;200,0;0,0;543,0;189,9;-908,4;-543,0;3558,0;30,5076;97,1
instanceLarge1065_m=7_n=200_l=40_c=30_s=2;200,0;0,0;551,6;190,4;-904,1;-551,6;3544,4;30,587;95,2
instanceLarge1066_m=7_n=200_l=40_c=30_s=0;200,0;0,0;545,3;190,3;-903,8;-545,3;3551,7;30,5173;95,4
instanceLarge1067_m=7_n=200_l=40_c=30_s=1;200,0;0,0;546,3;188,7;-906,2;-546,3;3566,7;30,5457;96,6
instanceLarge1068_m=7_n=200_l=40_c=30_s=2;200,0;0,0;545,3;189,8;-906,4;-545,3;3556,7;30,5402;97,0
instanceLarge1069_m=7_n=200_l=40_c=30_s=0;200,0;0,0;550,7;189,9;-900,5;-550,7;3550,3;30,5361;95,6
instanceLarge1070_m=7_n=200_l=40_c=30_s=1;200,0;0,0;563,1;189,9;-918,3;-563,1;3537,9;30,5581;95,6
instanceLarge1071_m=7_n=200_l=40_c=30_s=2;200,0;0,0;556,9;189,5;-911,6;-556,9;3548,1;30,5814;95,1
instanceLarge1072_m=7_n=200_l=40_c=30_s=0;200,0;0,0;552,2;189,5;-908,7;-552,2;3552,8;30,5337;95,4
instanceLarge1073_m=7_n=200_l=40_c=30_s=1;200,0;0,0;545,6;190,1;-899,0;-545,6;3553,4;30,5886;95,7
instanceLarge1074_m=7_n=200_l=40_c=30_s=2;200,0;0,0;543,0;189,3;-901,1;-543,0;3564,0;30,5705;96,2
instanceLarge1075_m=7_n=200_l=40_c=30_s=0;197,0;3,0;566,5;186,2;-1009,9;-656,5;3391,5;30,5746;96,3
instanceLarge1076_m=7_n=200_l=40_c=30_s=1;200,0;0,0;541,9;189,3;-903,4;-541,9;3565,1;30,6307;95,8
instanceLarge1077_m=7_n=200_l=40_c=30_s=2;200,0;0,0;552,8;190,5;-908,0;-552,8;3542,2;30,6411;96,4
instanceLarge1078_m=7_n=200_l=40_c=30_s=0;200,0;0,0;543,0;189,4;-902,6;-543,0;3563,0;30,6081;97,3
instanceLarge1079_m=7_n=200_l=40_c=30_s=1;200,0;0,0;546,0;190,1;-907,2;-546,0;3553,0;30,5411;95,7
instanceLarge1080_m=7_n=200_l=40_c=30_s=2;200,0;0,0;543,5;189,6;-895,7;-543,5;3560,5;30,606;97,2
instanceLarge1081_m=8_n=200_l=30_c=10_s=0;200,0;0,0;286,2;164,3;-542,1;-286,2;4070,8;31,8579;97,7
instanceLarge1082_m=8_n=200_l=30_c=10_s=1;200,0;0,0;279,0;158,9;-531,8;-279,0;4132,0;31,9125;95,8
instanceLarge1083_m=8_n=200_l=30_c=10_s=2;200,0;0,0;281,5;162,6;-534,3;-281,5;4092,5;31,8511;96,0
instanceLarge1084_m=8_n=200_l=30_c=10_s=0;197,0;3,0;294,9;164,3;-642,8;-384,9;3882,1;31,7974;95,6
instanceLarge1085_m=8_n=200_l=30_c=10_s=1;200,0;0,0;288,0;162,9;-541,0;-288,0;4083,0;31,9645;96,5
instanceLarge1086_m=8_n=200_l=30_c=10_s=2;200,0;0,0;289,4;163,9;-549,3;-289,4;4071,6;31,8648;96,6
instanceLarge1087_m=8_n=200_l=30_c=10_s=0;200,0;0,0;292,5;165,0;-550,0;-292,5;4057,5;31,8455;95,7
instanceLarge1088_m=8_n=200_l=30_c=10_s=1;195,0;5,0;291,9;158,9;-702,8;-441,9;3819,1;31,8185;95,7
instanceLarge1089_m=8_n=200_l=30_c=10_s=2;200,0;0,0;282,3;161,8;-539,2;-282,3;4099,7;31,8964;96,0
instanceLarge1090_m=8_n=200_l=30_c=10_s=0;200,0;0,0;278,3;161,9;-534,3;-278,3;4102,7;31,9501;94,8
instanceLarge1091_m=8_n=200_l=30_c=10_s=1;196,0;4,0;292,7;164,2;-668,8;-412,7;3825,3;31,777;96,3
instanceLarge1092_m=8_n=200_l=30_c=10_s=2;200,0;0,0;302,8;164,9;-565,4;-302,8;4048,2;31,8245;95,5
instanceLarge1093_m=8_n=200_l=30_c=10_s=0;200,0;0,0;278,4;162,8;-535,7;-278,4;4093,6;31,8579;97,0
instanceLarge1094_m=8_n=200_l=30_c=10_s=1;189,0;11,0;278,2;155,2;-915,2;-608,2;3509,8;31,712;97,8
instanceLarge1095_m=8_n=200_l=30_c=10_s=2;200,0;0,0;280,5;160,5;-535,8;-280,5;4114,5;31,8451;96,3
instanceLarge1096_m=8_n=200_l=30_c=10_s=0;200,0;0,0;276,3;164,2;-533,4;-276,3;4081,7;31,8879;94,5
instanceLarge1097_m=8_n=200_l=30_c=10_s=1;200,0;0,0;275,7;160,5;-532,8;-275,7;4119,3;31,9037;92,4
instanceLarge1098_m=8_n=200_l=30_c=10_s=2;200,0;0,0;285,9;163,3;-538,5;-285,9;4081,1;31,8231;96,8
instanceLarge1099_m=8_n=200_l=30_c=10_s=0;200,0;0,0;279,1;162,5;-532,9;-279,1;4095,9;31,8825;95,1
instanceLarge1100_m=8_n=200_l=30_c=10_s=1;200,0;0,0;277,2;162,2;-536,2;-277,2;4100,8;31,8857;97,0
instanceLarge1101_m=8_n=200_l=30_c=10_s=2;200,0;0,0;281,8;164,1;-539,1;-281,8;4077,2;31,8695;95,4
instanceLarge1102_m=8_n=200_l=30_c=10_s=0;200,0;0,0;280,2;162,3;-536,1;-280,2;4096,8;31,852;95,1
instanceLarge1103_m=8_n=200_l=30_c=10_s=1;200,0;0,0;278,3;162,5;-533,8;-278,3;4096,7;31,8602;96,4
instanceLarge1104_m=8_n=200_l=30_c=10_s=2;200,0;0,0;286,0;162,6;-539,7;-286,0;4088,0;31,8559;97,1
instanceLarge1105_m=8_n=200_l=30_c=10_s=0;197,0;3,0;289,1;163,0;-635,9;-379,1;3900,9;31,8851;94,1
instanceLarge1106_m=8_n=200_l=30_c=10_s=1;200,0;0,0;278,3;163,6;-533,9;-278,3;4085,7;31,8323;94,9
instanceLarge1107_m=8_n=200_l=30_c=10_s=2;200,0;0,0;279,3;162,7;-535,9;-279,3;4093,7;31,8559;95,1
instanceLarge1108_m=8_n=200_l=30_c=10_s=0;200,0;0,0;278,5;162,9;-533,7;-278,5;4092,5;31,919;95,5
instanceLarge1109_m=8_n=200_l=30_c=10_s=1;197,0;3,0;292,1;162,1;-638,9;-382,1;3906,9;31,8242;96,8
instanceLarge1110_m=8_n=200_l=30_c=10_s=2;200,0;0,0;303,3;168,4;-558,0;-303,3;4012,7;31,8027;97,5
instanceLarge1111_m=8_n=200_l=30_c=20_s=0;200,0;0,0;400,1;178,8;-715,2;-400,1;3811,9;32,3088;96,6
instanceLarge1112_m=8_n=200_l=30_c=20_s=1;200,0;0,0;398,7;179,7;-712,7;-398,7;3804,3;32,3296;93,8
instanceLarge1113_m=8_n=200_l=30_c=20_s=2;200,0;0,0;406,3;179,7;-723,1;-406,3;3796,7;32,3217;95,9
instanceLarge1114_m=8_n=200_l=30_c=20_s=0;195,0;5,0;415,8;176,5;-887,4;-565,8;3519,2;32,3537;97,7
instanceLarge1115_m=8_n=200_l=30_c=20_s=1;200,0;0,0;430,7;182,1;-747,8;-430,7;3748,3;32,3943;97,4
instanceLarge1116_m=8_n=200_l=30_c=20_s=2;200,0;0,0;403,4;180,9;-713,7;-403,4;3787,6;32,3498;97,4
instanceLarge1117_m=8_n=200_l=30_c=20_s=0;200,0;0,0;399,1;179,3;-717,1;-399,1;3807,9;32,3988;94,9
instanceLarge1118_m=8_n=200_l=30_c=20_s=1;200,0;0,0;398,9;179,1;-715,2;-398,9;3810,1;32,3432;95,7
instanceLarge1119_m=8_n=200_l=30_c=20_s=2;200,0;0,0;402,6;178,9;-715,0;-402,6;3808,4;32,3192;96,3
instanceLarge1120_m=8_n=200_l=30_c=20_s=0;200,0;0,0;402,3;179,3;-715,6;-402,3;3804,7;32,4496;97,3
instanceLarge1121_m=8_n=200_l=30_c=20_s=1;200,0;0,0;400,1;178,0;-714,3;-400,1;3819,9;32,3486;97,3
instanceLarge1122_m=8_n=200_l=30_c=20_s=2;200,0;0,0;406,7;179,3;-717,7;-406,7;3800,3;32,2842;93,6
instanceLarge1123_m=8_n=200_l=30_c=20_s=0;193,1;6,9;405,1;173,6;-940,0;-612,1;3444,9;32,3274;96,7
instanceLarge1124_m=8_n=200_l=30_c=20_s=1;199,0;1,0;417,8;179,0;-759,7;-447,8;3732,2;32,3463;95,7
instanceLarge1125_m=8_n=200_l=30_c=20_s=2;200,0;0,0;406,6;179,1;-717,1;-406,6;3802,4;32,2693;95,1
instanceLarge1126_m=8_n=200_l=30_c=20_s=0;200,0;0,0;406,3;179,0;-722,7;-406,3;3803,7;32,4317;96,1
instanceLarge1127_m=8_n=200_l=30_c=20_s=1;200,0;0,0;408,8;180,1;-724,2;-408,8;3790,2;32,3483;97,3
instanceLarge1128_m=8_n=200_l=30_c=20_s=2;200,0;0,0;405,4;181,1;-718,3;-405,4;3783,6;32,3217;96,3
instanceLarge1129_m=8_n=200_l=30_c=20_s=0;200,0;0,0;428,9;181,7;-743,8;-428,9;3754,1;32,3157;97,4
instanceLarge1130_m=8_n=200_l=30_c=20_s=1;200,0;0,0;409,4;179,9;-719,4;-409,4;3791,6;32,3288;95,7
instanceLarge1131_m=8_n=200_l=30_c=20_s=2;200,0;0,0;403,4;179,3;-716,8;-403,4;3803,6;32,3397;93,7
instanceLarge1132_m=8_n=200_l=30_c=20_s=0;200,0;0,0;399,9;180,2;-720,6;-399,9;3798,1;32,3046;96,4
instanceLarge1133_m=8_n=200_l=30_c=20_s=1;200,0;0,0;401,7;178,9;-716,5;-401,7;3809,3;32,316;96,4
instanceLarge1134_m=8_n=200_l=30_c=20_s=2;200,0;0,0;407,3;180,7;-719,7;-407,3;3785,7;32,3191;94,9
instanceLarge1135_m=8_n=200_l=30_c=20_s=0;199,0;1,0;411,5;180,3;-753,4;-441,5;3725,5;32,3615;94,0
instanceLarge1136_m=8_n=200_l=30_c=20_s=1;195,8;4,2;420,5;177,7;-863,6;-546,5;3550,5;32,3616;97,7
instanceLarge1137_m=8_n=200_l=30_c=20_s=2;200,0;0,0;403,7;180,4;-716,8;-403,7;3792,3;32,3401;95,8
instanceLarge1138_m=8_n=200_l=30_c=20_s=0;200,0;0,0;401,6;178,6;-717,9;-401,6;3812,4;32,3794;93,8
instanceLarge1139_m=8_n=200_l=30_c=20_s=1;198,0;2,0;414,1;178,3;-783,2;-474,1;3682,9;32,3321;96,4
